_id,barcode,category,categoryCode,cpg,name,topBrand,brandCode
{'$oid': '5daf3365a60b87376833e35b'},511111805908,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Autumn's Gold™,,AUTUMN'S GOLD
{'$oid': '5a5d2a86e4b06ba572cf24a6'},511111900108,Beauty & Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Brooke Bond,,BROOKE BOND
{'$oid': '5d6415c66d5f3b23d1bc790c'},511111105046,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Food & Wine Magazine,,511111105046
{'$oid': '57c08285e4b0718ff5fcb038'},511111702450,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Quilmes,,
{'$oid': '5f208dafbe37ce7958c59523'},511111515197,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f208daebe37ce7958c59520'}}",test brand @1595968943049,,TEST BRANDCODE @1595968943049
{'$oid': '5c9a975495144c182bbc7270'},511111208532,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5c7470c895144c124ecd5c09'}}",Test FRS-920 again1,True,AMPTEST
{'$oid': '5332f709e4b03c9a25efd0f0'},511111903857,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Coors Light,False,COORS
{'$oid': '5dc1aaf51dda2c0ad7da64ad'},511111506317,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",BOLT24,,BOLT 24
{'$oid': '58861c7f4e8d0d20bc42c4f8'},511111801313,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Mist Twst,False,MIST TWST
{'$oid': '5fda3724be37ce09e3515970'},511111918363,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",test brand @1608136484526,False,TEST BRANDCODE @1608136484526
{'$oid': '5fda3725be37ce09e3515974'},511111718406,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1608136485398,False,TEST BRANDCODE @1608136485398
{'$oid': '5fda3724be37ce09e3515971'},511111418375,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",test brand @1608136484574,False,TEST BRANDCODE @1608136484574
{'$oid': '5fd28f0cbe37ce6d53dfc692'},511111518044,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,"{'$ref': 'Cogs', '$id': {'$oid': '5e7cf838f221c312e698a628'}}",Sargento® Cheese,False,SARGENTO
{'$oid': '5fda3724be37ce09e3515972'},511111618386,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",test brand @1608136484633,False,TEST BRANDCODE @1608136484633
{'$oid': '5fda3724be37ce09e3515973'},511111118398,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",test brand @1608136484689,False,TEST BRANDCODE @1608136484689
{'$oid': '5ff73cffbe37ce1e961f325d'},511111918646,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cffbe37ce1e961f325c'}}",test brand @1610038527809,False,
{'$oid': '5ff73cf9be37ce1e961f3258'},511111518600,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",test brand @1610038521565,False,TEST BRANDCODE @1610038521565
{'$oid': '5ff73cf9be37ce1e961f325a'},511111218623,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",test brand @1610038521677,False,TEST BRANDCODE @1610038521677
{'$oid': '5ff74123be37ce1e961f3266'},511111418658,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74123be37ce1e961f3265'}}",test brand @1610039587818,False,
{'$oid': '5ff73cf9be37ce1e961f3259'},511111018612,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",test brand @1610038521624,False,TEST BRANDCODE @1610038521624
{'$oid': '5ff73cfabe37ce1e961f325b'},511111718635,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1610038522559,False,TEST BRANDCODE @1610038522559
{'$oid': '5ff74500be37ce1e961f3279'},511111818748,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",test brand @1610040576117,False,TEST BRANDCODE @1610040576117
{'$oid': '5ff74500be37ce1e961f327b'},511111518761,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1610040576672,False,TEST BRANDCODE @1610040576672
{'$oid': '5ff75cdebe37ce1e961f328b'},511111018773,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff75cdebe37ce1e961f328a'}}",test brand @1610046686560,False,
{'$oid': '5ff74500be37ce1e961f3278'},511111618737,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",test brand @1610040576088,False,TEST BRANDCODE @1610040576088
{'$oid': '5ff74500be37ce1e961f327a'},511111318750,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",test brand @1610040576148,False,TEST BRANDCODE @1610040576148
{'$oid': '5ff74500be37ce1e961f3277'},511111118725,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",test brand @1610040576053,False,TEST BRANDCODE @1610040576053
{'$oid': '5da60785a60b87376833e34e'},511111705673,Health & Wellness,HEALTHY_AND_WELLNESS,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",Alka-Seltzer Plus®,False,ALKA SELTZER PLUS
{'$oid': '6000a0c9be37ce2bb7930121'},511111019657,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1610653897113,False,TEST BRANDCODE @1610653897113
{'$oid': '6000a0c6be37ce2bb793011f'},511111319634,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",test brand @1610653894519,False,TEST BRANDCODE @1610653894519
{'$oid': '6000b8c3be37ce321363c6c0'},511111719670,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c3be37ce321363c6bf'}}",test brand @1610660035659,False,TEST BRANDCODE @1610660035659
{'$oid': '6000a0c6be37ce2bb7930120'},511111519645,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",test brand @1610653894662,False,TEST BRANDCODE @1610653894662
{'$oid': '6000a0f3be37ce2bb793012a'},511111219668,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0f3be37ce2bb7930129'}}",test brand @1610653939508,False,
{'$oid': '6000a0c6be37ce2bb793011e'},511111819622,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",test brand @1610653894371,False,TEST BRANDCODE @1610653894371
{'$oid': '5f7760f2be37ce1d26d7b7a7'},511111216865,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1601659122798,,TEST BRANDCODE @1601659122798
{'$oid': '5332f7ace4b03c9a25efd13a'},511111803515,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Michelob Ultra,,
{'$oid': '5daf5d1aa60b87376833e361'},511111506034,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Cocoa Puffs™,,COCOA PUFFS
{'$oid': '5f7760f0be37ce1d26d7b7a4'},511111316831,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7760f0be37ce1d26d7b7a2'}}",test brand @1601659120793,,TEST BRANDCODE @1601659120793
{'$oid': '5afda26ce4b0c11cfecd49f8'},511111904502,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Jay's,False,JAYS
{'$oid': '592486bee410d61fcea3d130'},511111100782,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",KNORR,False,KNORR
{'$oid': '57c0812de4b0718ff5fcb02e'},511111402527,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",Crunchy Nut,,
{'$oid': '5a5d1c62e4b0db471c2d0424'},511111500384,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Cristal,,CRISTAL
{'$oid': '5fcda494be37ce688e08b0d0'},511111217978,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1607312532874,False,TEST BRANDCODE @1607312532874
{'$oid': '57ebbcc2e4b0ac389136a32c'},511111502210,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Boca,False,BOCA
{'$oid': '5c409ab4cd244a3539b84162'},511111004790,Baking,,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",alexa,True,ALEXA
{'$oid': '5daf54ec1dda2c3e1416ae98'},511111806011,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",KIX™,,KIX
{'$oid': '5f19e054be37ce33f74a166f'},511111715115,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",test brand @1595531348245,,TEST BRANDCODE @1595531348246
{'$oid': '5d658fc0a3a018514994f430'},511111205173,,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Allrecipes Special Edition Magazine,,
{'$oid': '585a966be4b03e62d1ce0e7e'},511111901709,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Grandma's,True,GRANDMA'S
{'$oid': '5f872b7fbe37ce66db5dd976'},511111517009,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f872b7fbe37ce66db5dd975'}}",test brand @1602694015177,,TEST BRANDCODE @1602694015178
{'$oid': '5a5d24c2e4b0db471c2d042b'},511111500223,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Sharp's,,SHARP'S NEAR BEER
{'$oid': '5332f7e0e4b03c9a25efd151'},511111303381,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Good Earth,,
{'$oid': '5db77d891dda2c3e1416ae9f'},511111106159,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Baileys Coffee Products,,BAILEYS
{'$oid': '5f21c852be37ce7958c59529'},511111515241,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,"{'$ref': 'Cogs', '$id': {'$oid': '5f10c05cbe37ce238c6cabaf'}}",FINISH®,,FINISH
{'$oid': '5bcdfc5a965c7d66d92731e9'},511111304616,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",V8 Hydrate,,
{'$oid': '5f494c5e04db711dd8fe87e3'},511111016137,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f494c5d04db711dd8fe87e2'}}",test brand @1598639197925,,TEST BRANDCODE @1598639197926
{'$oid': '5f872b7fbe37ce66db5dd978'},511111217022,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f872b7fbe37ce66db5dd975'}}",test brand @1602694015743,,TEST BRANDCODE @1602694015743
{'$oid': '57ebc017e4b0ac389136a336'},511111602118,Baking,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Jell-O,False,JELL-O
{'$oid': '5f77274cbe37ce6b592e90be'},511111616740,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1601644364536,,TEST BRANDCODE @1601644364536
{'$oid': '5f99f71bbe37ce13da9eadeb'},511111517160,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1603925787997,,TEST BRANDCODE @1603925787997
{'$oid': '5ab15207e4b0be0a89bb0b04'},511111304333,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Goldfish,False,GOLDFISH
{'$oid': '5332f5f6e4b03c9a25efd0b2'},511111703983,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Coca-Cola,,
{'$oid': '5f493682be37ce52f8314fcf'},511111615934,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493682be37ce52f8314fcb'}}",test brand @1598633602304,,TEST BRANDCODE @1598633602304
{'$oid': '5f7760f0be37ce1d26d7b7a3'},511111816829,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7760f0be37ce1d26d7b7a2'}}",test brand @1601659120693,,TEST BRANDCODE @1601659120694
{'$oid': '58861c7f4e8d0d20bc42c500'},511111801245,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Quaker Rice Cakes,False,
{'$oid': '5cc725bd166eb31bbbadccbd'},511111304777,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Cape Line,,CAPE LINE
{'$oid': '5f3e9173be37ce5a0e01b957'},511111415572,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1597935987233,,TEST BRANDCODE @1597935987233
{'$oid': '585a96b3e4b03e62d1ce0e85'},511111201632,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Near East,,NEAR EAST
{'$oid': '5332f6f4e4b03c9a25efd0ed'},511111103868,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Peace Tea,,
{'$oid': '5d642dd1a3a018514994f42f'},511111505150,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Southern Living,,511111505150
{'$oid': '5332f802e4b03c9a25efd16d'},511111003311,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",Light & Fit,,
{'$oid': '5ef3860fbe37ce02da95b72e'},511111015024,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,"{'$ref': 'Cogs', '$id': {'$oid': '5eebc5412455c97a877ef382'}}",Clorox,,CLOROX
{'$oid': '585a9698e4b03e62d1ce0e83'},511111901655,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Mountain Dew Diet,False,
{'$oid': '5a5e36d6e4b06ba572cf24ac'},511111500018,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",May-Bud,False,MAY-BUD
{'$oid': '5f5bc4f1be37ce17125ac0eb'},511111816614,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f5bc4f1be37ce17125ac0e8'}}",test brand @1599849713798,,TEST BRANDCODE @1599849713798
{'$oid': '55bf8c6ce4b0d8e685c1489d'},511111802563,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Gatorade,False,GATORADE
{'$oid': '5f358338be37ce443bf9d558'},511111415299,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f358338be37ce443bf9d557'}}",test brand @1597342520131,,TEST BRANDCODE @1597342520132
{'$oid': '5a8c3140e4b07f0a2dac8941'},511111304104,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Garden Fresh Gourmet,False,GARDEN FRESH GOURMET
{'$oid': '5a5d17ede4b06ba572cf2498'},511111000440,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",AUNT JEMIMA Dry Breakfast Mixes,False,AUNT JEMIMA DRY BREAKFAST MIXES
{'$oid': '5a5d23f1e4b06ba572cf24a0'},511111700258,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Olde English,,OLDE ENGLISH
{'$oid': '5f628215be37ce78e6e2efad'},511111416661,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f628214be37ce78e6e2efaa'}}",test brand @1600291349255,,TEST BRANDCODE @1600291349255
{'$oid': '58861c7e4e8d0d20bc42c4f6'},511111501336,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Matador Snacks,,MATADOR
{'$oid': '580dff8fe4b0f32b2de21380'},511111401872,Dairy,,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",DiGiorno Cheese,,
{'$oid': '5d66d516a3a018093ab34725'},511111305286,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Country Home Magazine,,511111305286
{'$oid': '5daf4f9ca60b87376833e360'},511111105992,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Reese's® Puffs,,REESE'S PUFFS
{'$oid': '5daf6e31a60b87376833e365'},511111706113,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Golden Grahams™,,GOLDEN GRAHAMS
{'$oid': '5332f7ace4b03c9a25efd13b'},511111303503,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Bacardi,,
{'$oid': '5f3ff222be37ce1c81aa1e10'},511111915638,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f3ff222be37ce1c81aa1e0c'}}",test brand @1598026274692,,TEST BRANDCODE @1598026274692
{'$oid': '5d66d8c86d5f3b6188d4f049'},511111805342,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",LIFE Special Edition Magazine ,,511111805342
{'$oid': '5fcff319be37ce6d53dfc691'},511111318033,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fcff319be37ce6d53dfc690'}}",test brand @1607463705032,False,
{'$oid': '5332fa74e4b03c9a25efd21e'},511111003038,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Sprite,,
{'$oid': '5f4802bdbe37ce0c83033740'},511111615866,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4802bdbe37ce0c8303373c'}}",test brand @1598554813744,,TEST BRANDCODE @1598554813744
{'$oid': '585a96e9e4b03e62d1ce0e8b'},511111901587,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Rice A Roni,,RICE-A-RONI
{'$oid': '5332f756e4b03c9a25efd113'},511111503743,,,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Murray,,
{'$oid': '5afda67de4b0c11cfecd49fc'},511111504573,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",STELLA D'ORO,False,STELLA DORO
{'$oid': '5f4bf556be37ce0b4491554c'},511111016342,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4bf556be37ce0b44915549'}}",test brand @1598813526686,,TEST BRANDCODE @1598813526686
{'$oid': '5fa1c567be37ce402c4618f3'},511111017226,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fa1c567be37ce402c4618ef'}}",test brand @1604437351678,False,TEST BRANDCODE @1604437351678
{'$oid': '5ab15669e4b0be0a89bb0b08'},511111704423,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Campbell's Ready Meals,False,CAMPBELLS READY MEALS
{'$oid': '5332f612e4b03c9a25efd0c4'},511111803881,,,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Kickstart,,
{'$oid': '5f21ca86be37ce7958c5952b'},511111215264,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,"{'$ref': 'Cogs', '$id': {'$oid': '5f10c05cbe37ce238c6cabaf'}}",RESOLVE®,,RESOLVE
{'$oid': '57e580e8e4b0ac389136a304'},511111302292,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Coors Banquet,False,
{'$oid': '58861c7e4e8d0d20bc42c4f7'},511111001324,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Maui Style Chips,,MAUI STYLE
{'$oid': '5332fa84e4b03c9a25efd232'},511111002871,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Powerade Zero,,
{'$oid': '5d2f3eada3a01810a2174aeb'},511111804833,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",CULTURE REPUBLICK ,,CULTURE REPUBLICK 
{'$oid': '5daf63151dda2c3e1416ae9b'},511111906070,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Wheaties™,,WHEATIES
{'$oid': '5f772952be37ce6b592e90d5'},511111116806,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90d1'}}",test brand @1601644882062,,TEST BRANDCODE @1601644882062
{'$oid': '55bf8c15e4b0d8e685c1489c'},511111302575,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Quaker Life,False,
{'$oid': '5f7ba645be37ce23081c528c'},511111016908,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba644be37ce23081c5289'}}",test brand @1601939013444,,TEST BRANDCODE @1601939013444
{'$oid': '5da605bea60b87376833e34a'},511111805571,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",AFRIN® ORIGINAL NASAL SPRAY,,511111805571
{'$oid': '5f493e72be37ce64d0ae36c5'},511111816102,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c2'}}",test brand @1598635634821,,TEST BRANDCODE @1598635634821
{'$oid': '5fd3acb6be37ce0d9386bb43'},511111418214,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1607707830844,False,TEST BRANDCODE @1607707830844
{'$oid': '5952a596e4b08f39def64d03'},511111800644,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Zima,,ZIMA
{'$oid': '5f3ff222be37ce1c81aa1e0d'},511111715603,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f3ff222be37ce1c81aa1e0c'}}",test brand @1598026274609,,TEST BRANDCODE @1598026274609
{'$oid': '5d6027f46d5f3b23d1bc7906'},511111204923,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",CHESTER'S,,CHESTERS
{'$oid': '5f77274bbe37ce6b592e90bb'},511111716716,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f77274bbe37ce6b592e90b9'}}",test brand @1601644363784,,TEST BRANDCODE @1601644363784
{'$oid': '5afda1dae4b0c11cfecd49f6'},511111604471,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Cape Cod,False,CAPE COD
{'$oid': '5e710dbeee7f2d0b35b2a192'},511111814085,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,"{'$ref': 'Cogs', '$id': {'$oid': '5e5ea9cc9c50da1291a6d074'}}",COUNTRY CROCK PLANT BUTTER,,COUNTRY CROCK PLANT BUTTER
{'$oid': '5d66dad8a3a018093ab34729'},511111205388,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",National Geographic Special Edition Magazine ,,511111205388
{'$oid': '5daf5f65a60b87376833e363'},511111206057,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Chocolate Lucky Charms™,,CHOCOLATE LUCKY CHARMS
{'$oid': '5f4802bdbe37ce0c8303373d'},511111715832,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4802bdbe37ce0c8303373c'}}",test brand @1598554813534,,TEST BRANDCODE @1598554813535
{'$oid': '5ffe3381be37ce5e01754c35'},511111419303,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3381be37ce5e01754c34'}}",test brand @1610494849657,False,
{'$oid': '5ffe2e38be37ce5e01754c23'},511111019213,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2e38be37ce5e01754c21'}}",test brand @1610493496975,False,TEST BRANDCODE @1610493496975
{'$oid': '5ffe347ebe37ce5e01754c3e'},511111919315,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe347ebe37ce5e01754c3d'}}",test brand @1610495102410,False,TEST BRANDCODE @1610495102411
{'$oid': '5ffe336fbe37ce5e01754c31'},511111119272,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe336ebe37ce5e01754c2e'}}",test brand @1610494831056,False,TEST BRANDCODE @1610494831056
{'$oid': '5ffe336fbe37ce5e01754c32'},511111319283,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe336ebe37ce5e01754c2e'}}",test brand @1610494831082,False,TEST BRANDCODE @1610494831082
{'$oid': '5ffe336fbe37ce5e01754c30'},511111619260,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe336ebe37ce5e01754c2e'}}",test brand @1610494831023,False,TEST BRANDCODE @1610494831023
{'$oid': '5ffe2e39be37ce5e01754c24'},511111219224,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2e38be37ce5e01754c21'}}",test brand @1610493497005,False,TEST BRANDCODE @1610493497005
{'$oid': '5ffe2e39be37ce5e01754c26'},511111919247,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1610493497517,False,TEST BRANDCODE @1610493497517
